Period,Fund name,ABN,Merger,Merged,Acquirer,NetAssets,MemFlowIn,MemFlowOut,InRoll,SMSFIn,SFTIn,OutRoll,SMSFOut,SFTOut,1YrRet,Merger_y,Merged_y,Acquirer_y,AvgMemBal,Fail,NetFlowsIn,NetFlowsOut,TotalFundFlows,FundOutflowRatio,Log_AvgMemBal,Lag_1YrRet,FlowRatio,NetRollIn,NetRollOut
2021-06-30,The University of Wollongong Professorial Superannuation Scheme,68672265781.0,0.0,0.0,0,,,,,*,,,*,,,0.0,0.0,0,,0.0,,,,,,,,,
2022-06-30,The University of Wollongong Professorial Superannuation Scheme,68672265781.0,0.0,0.0,0,,,,,*,,,*,,,0.0,0.0,0,,0.0,,,,,,,,,
2020-06-30,Tidswell Master Superannuation Plan,34300938877.0,0.0,0.0,0,667942.0,81842.0,59811.0,145049.0,295,0.0,183372.0,11003,76045.0,0.04,0.0,0.0,0,18000000000.0,0.0,226891.0,167138.0,394029.0,0.424176900684975,9.798182590890704,0.061,226890.74977168677,145049.0,107327.0
2021-06-30,Tidswell Master Superannuation Plan,34300938877.0,0.0,0.0,0,671806.0,119599.0,56341.0,163563.0,1608,0.0,54229.0,5971,0.0,0.173,0.0,0.0,0,17000000000.0,0.0,283162.0,110570.0,393732.0,0.2808255361514939,9.741027444837728,0.04,283161.8354137951,163563.0,54229.0
2022-06-30,Tidswell Master Superannuation Plan,34300938877.0,0.0,0.0,0,949603.0,202321.0,33260.0,286210.0,1120,103135.0,79181.0,10253,0.0,-0.138,0.0,0.0,0,15000000000.0,0.0,385396.0,112441.0,497837.0,0.22585906632090424,9.61587214452889,0.173,385395.8815915704,183075.0,79181.0
2020-06-30,Toyota Super,58208377062.0,0.0,1.0,equipsuper,891502.0,26473.0,33459.0,14343.0,12.0,0.0,63304.0,4419.0,0.0,-0.014,0.0,1.0,equipsuper,169000000000.0,0.0,40816.0,96763.0,137579.0,0.7033268158657935,12.037659911047468,0.057,40815.891460703395,14343.0,63304.0
2020-06-30,Ultimate Superannuation Fund,97900294767.0,0.0,0.0,0,345813.0,10627.0,20558.0,17115.0,732,0.0,43982.0,4416,0.0,-0.024,0.0,0.0,0,219000000000.0,0.0,27742.0,64540.0,92282.0,0.6993779935415357,12.296831574998258,0.053,27741.813367340153,17115.0,43982.0
2021-06-30,Ultimate Superannuation Fund,97900294767.0,0.0,0.0,0,301110.0,8387.0,20417.0,10603.0,17,0.0,73518.0,439,0.0,0.129,0.0,0.0,0,264000000000.0,0.0,18990.0,93935.0,112925.0,0.8318352889085676,12.483708170000067,-0.024,18989.688037594235,10603.0,73518.0
2022-06-30,Ultimate Superannuation Fund,97900294767.0,0.0,0.0,0,260223.0,7494.0,14909.0,9226.0,2332,0.0,35016.0,2465,0.0,-0.065,0.0,0.0,0,250000000000.0,0.0,16720.0,49925.0,66645.0,0.7491184635006377,12.429220196836383,0.129,16719.808145321513,9226.0,35016.0
2020-06-30,Unisuper,91385943850.0,0.0,0.0,0,80796703.0,3898172.0,2310578.0,2436589.0,280129,0.0,702971.0,144439,0.0,-0.011,0.0,0.0,0,156000000000.0,0.0,6334761.0,3013549.0,9348310.0,0.3223629725586764,11.957617696467539,0.107,6334760.96270208,2436589.0,702971.0
2021-06-30,Unisuper,91385943850.0,0.0,0.0,0,83222284.0,4374645.0,2403054.0,1936146.0,261489,0.0,817664.0,165253,0.0,0.152,0.0,0.0,0,183000000000.0,0.0,6310791.0,3220718.0,9531509.0,0.33790221464408204,12.117246896289503,-0.011,6310790.961299812,1936146.0,817664.0
2022-06-30,Unisuper,91385943850.0,0.0,0.0,0,99213487.0,4757661.0,2544967.0,3497926.0,404957,0.0,926008.0,75075,0.0,-0.029,0.0,0.0,0,175000000000.0,0.0,8255587.0,3470975.0,11726562.0,0.2959925509283966,12.07254696717504,0.152,8255586.965015089,3497926.0,926008.0
2020-06-30,WA Local Government Superannuation Plan,18159499614.0,0.0,1.0,Aware Super,3941720.0,224780.0,188716.0,125825.0,2957.0,0.0,126625.0,9534.0,0.0,0.011,0.0,1.0,Aware Super,79000000000.0,0.0,350605.0,315341.0,665946.0,0.47352337877245304,11.277215789596893,0.071,350604.9199991374,125825.0,126625.0
2020-06-30,Wealth Personal Superannuation and Pension Fund,92381911598.0,0.0,0.0,0,45164907.0,1777276.0,3001189.0,5538743.0,126313,0.0,2522833.0,174612,0.0,-0.025,0.0,0.0,0,149000000000.0,0.0,7316019.0,5524022.0,12840041.0,0.43021840818109536,11.91170829631447,0.064,7316018.877692165,5538743.0,2522833.0
2021-06-30,Wealth Personal Superannuation and Pension Fund,92381911598.0,0.0,0.0,0,45738537.0,2044430.0,2831974.0,4160842.0,152093,0.0,2890415.0,202804,0.0,0.158,0.0,0.0,0,181000000000.0,0.0,6205272.0,5722389.0,11927661.0,0.4797578502608349,12.10625783509458,-0.025,6205271.874889111,4160842.0,2890415.0
2022-06-30,Wealth Personal Superannuation and Pension Fund,92381911598.0,0.0,0.0,0,53426136.0,2644441.0,3049716.0,3862026.0,198489,0.0,2649747.0,207035,0.0,-0.07,0.0,0.0,0,159000000000.0,0.0,6506467.0,5699463.0,12205930.0,0.4669421338644413,11.976665770490767,0.158,6506466.893320696,3862026.0,2649747.0
2020-06-30,Westpac Mastertrust - Superannuation Division,81236903448.0,0.0,0.0,0,6293890.0,260920.0,177479.0,143778.0,9,0.0,5972142.0,1720,5608549.0,0.095,0.0,0.0,0,68000000000.0,0.0,404698.0,541072.0,945770.0,0.5720968100066612,11.127277689932466,0.06,404697.91403218044,143778.0,363593.0
2020-06-30,Westpac Personal Superannuation Fund,36369876939.0,0.0,0.0,0,367925.0,15259.0,20944.0,2896.0,31,0.0,35729.0,1074,0.0,-0.028,0.0,0.0,0,60000000000.0,0.0,18155.0,56673.0,74828.0,0.7573769177313305,11.002116507732017,0.047,18154.84596588979,2896.0,35729.0
2020-06-30,Zurich Master Superannuation Fund,33632838393.0,0.0,0.0,0,1078838.0,33376.0,63631.0,5181.0,89,0.0,90759.0,5452,0.0,-0.029,0.0,0.0,0,74000000000.0,0.0,38557.0,154390.0,192947.0,0.800167921760898,11.211833885608513,0.058,38556.856892323034,5181.0,90759.0
2021-06-30,Zurich Master Superannuation Fund,33632838393.0,0.0,0.0,0,932007.0,32936.0,51594.0,3651.0,0,0.0,71089.0,5015,0.0,0.171,0.0,0.0,0,89000000000.0,0.0,36587.0,122683.0,159270.0,0.7702831669492057,11.39640288460621,-0.029,36586.86836686849,3651.0,71089.0
2022-06-30,Zurich Master Superannuation Fund,33632838393.0,0.0,0.0,0,,,,,*,,,*,,,0.0,0.0,0,,0.0,,,,,,0.171,,,
2020-06-30,equipsuper,33813823017.0,0.0,0.0,0,15726503.0,570173.0,491011.0,455752.0,10721.0,150602.0,578534.0,58155.0,0.0,0.005,0.0,0.0,0,214000000000.0,0.0,875323.0,1069545.0,1944868.0,0.549931923400457,12.273735966890268,0.061,875322.93199092,305150.0,578534.0
2021-06-30,equipsuper,33813823017.0,1.0,0.0,0,15751360.0,623059.0,468409.0,12473793.0,5933.0,12260795.0,474967.0,0.0,0.0,0.112,1.0,0.0,0,199000000000.0,0.0,836057.0,943376.0,1779433.0,0.5301553921951543,12.201065128819632,0.005,836056.9401082827,212998.0,474967.0
2022-06-30,equipsuper,33813823017.0,1.0,0.0,0,30475840.0,1229568.0,1034986.0,1152413.0,20902.0,755446.0,880837.0,102657.0,0.0,-0.043,1.0,0.0,0,192000000000.0,0.0,1626535.0,1915823.0,3542358.0,0.5408326882827766,12.165255859329688,0.112,1626534.9371363348,396967.0,880837.0
2020-06-30,legalsuper,60346078879.0,0.0,0.0,0,4127843.0,237891.0,119832.0,104741.0,165,0.0,146507.0,20856,0.0,-0.008,0.0,0.0,0,96000000000.0,0.0,342632.0,266339.0,608971.0,0.4373590860648537,11.472113887062386,0.068,342631.93547743943,104741.0,146507.0
2021-06-30,legalsuper,60346078879.0,0.0,0.0,0,4170970.0,261727.0,119542.0,73048.0,1801,0.0,133914.0,24346,0.0,0.167,0.0,0.0,0,118000000000.0,0.0,334775.0,253456.0,588231.0,0.4308783454119215,11.678448377988165,-0.008,334774.93923331983,73048.0,133914.0
2022-06-30,legalsuper,60346078879.0,0.0,0.0,0,4950931.0,300974.0,121636.0,76298.0,7013,0.0,173340.0,27310,0.0,-0.019,0.0,0.0,0,119000000000.0,0.0,377272.0,294976.0,672248.0,0.4387904463828825,11.686887175419702,0.167,377271.9404200947,76298.0,173340.0
